Name,Hit end,Hit start,Query,Query coverage,Query end,Query start,Sequence Length,Barcode,Read,Chromosome,Overhang,Sample,ValueToSubtract,AdjustedOverhang
19_a385f069-1ea5-463f-b259-914f71990d3b,12825,22360,LmxM.13_left_10kb - bases 201 - 10000,100.0,9800,1,22880,19,19_a385f069-1ea5-463f-b259-914f71990d3b,13L,520.0,ΔKU80ΔTERT,118,402.0
19_a753af44-f0cb-4132-b503-f90e868a5994,12809,22502,LmxM.23_left_10kb - bases 201 - 10000,100.0,9800,1,30952,19,19_a753af44-f0cb-4132-b503-f90e868a5994,23L,8450.0,ΔKU80ΔTERT,182,8268.0
19_a759a4d9-e4e8-4fc9-9e2b-c6c8f50d8d80,10322,623,LmxM.05_left_10kb - bases 201 - 10000,100.0,9800,1,80503,19,19_a759a4d9-e4e8-4fc9-9e2b-c6c8f50d8d80,05L,623.0,ΔKU80ΔTERT,167,456.0
19_a808e501-16e6-487e-9772-8a2b4e101d88,10170,486,LmxM.15 (reversed)_right_10kb - bases 201 - 10000,100.0,9800,1,30249,19,19_a808e501-16e6-487e-9772-8a2b4e101d88,15R,486.0,ΔKU80ΔTERT,136,350.0
19_a879e6a3-b8f6-41a8-a809-474a4f908513,6979,2195,LmxM.05_left_10kb - bases 201 - 10000,49.39,4840,1,6987,19,19_a879e6a3-b8f6-41a8-a809-474a4f908513,05L,2195.0,ΔKU80ΔTERT,167,2028.0
19_a901aacc-fedd-4e64-931a-be45a8b7f237,2600,12309,LmxM.24_left_10kb - bases 201 - 10000,100.0,9800,1,25269,19,19_a901aacc-fedd-4e64-931a-be45a8b7f237,24L,12960.0,ΔKU80ΔTERT,148,12812.0
19_a3800da2-f476-401b-a967-a5a64afb013a,19879,10158,LmxM.23_left_10kb - bases 201 - 10000,100.0,9800,1,34464,19,19_a3800da2-f476-401b-a967-a5a64afb013a,23L,10158.0,ΔKU80ΔTERT,182,9976.0
19_a6384fad-e424-4cd3-9f8f-b41b2c05a6cb,37219,46884,LmxM.34 (reversed)_right_10kb - bases 201 - 10000,100.0,9800,1,47281,19,19_a6384fad-e424-4cd3-9f8f-b41b2c05a6cb,34R,397.0,ΔKU80ΔTERT,163,234.0
19_a28297be-4e63-4f18-b175-1d4f0a861c57,904,10582,LmxM.24_left_10kb - bases 201 - 10000,99.82,9782,1,22842,19,19_a28297be-4e63-4f18-b175-1d4f0a861c57,24L,12260.0,ΔKU80ΔTERT,148,12112.0
19_a0101245-2ee2-4bd3-b3a8-f99184677055,40873,50608,LmxM.13_left_10kb - bases 201 - 10000,100.0,9800,1,52523,19,19_a0101245-2ee2-4bd3-b3a8-f99184677055,13L,1915.0,ΔKU80ΔTERT,118,1797.0
19_a220409b-ed9a-4ee1-9415-4a212751a728,8042,1125,LmxM.15 (reversed)_right_10kb - bases 201 - 10000,71.05,6963,1,8096,19,19_a220409b-ed9a-4ee1-9415-4a212751a728,15R,1125.0,ΔKU80ΔTERT,136,989.0
19_a980648f-e57e-4ce9-9d8c-e660de2dbc49,11616,21340,LmxM.24_left_10kb - bases 201 - 10000,100.0,9800,1,37948,19,19_a980648f-e57e-4ce9-9d8c-e660de2dbc49,24L,16608.0,ΔKU80ΔTERT,148,16460.0
19_aa54e6d4-eca1-47cc-8cd1-4476431daca7,1763,11524,LmxM.27_left_10kb - bases 201 - 10000,99.99,9799,1,16425,19,19_aa54e6d4-eca1-47cc-8cd1-4476431daca7,27L,4901.0,ΔKU80ΔTERT,148,4753.0
19_aa2977ff-1709-4b39-b468-f70d6ef8ec4f,70,7484,LmxM.23_left_10kb - bases 201 - 10000,76.22,7470,1,22128,19,19_aa2977ff-1709-4b39-b468-f70d6ef8ec4f,23L,14644.0,ΔKU80ΔTERT,182,14462.0
19_ab762750-cf77-499e-86e1-8d127d80b5d4,36516,46151,LmxM.19_left_10kb - bases 201 - 10000,99.98,9798,1,46654,19,19_ab762750-cf77-499e-86e1-8d127d80b5d4,19L,503.0,ΔKU80ΔTERT,128,375.0
19_abadd94a-ee2a-4edb-850b-3f96fe409356,8477,569,LmxM.16 (reversed)_right_10kb - bases 201 - 10000,82.77,8111,1,23291,19,19_abadd94a-ee2a-4edb-850b-3f96fe409356,16R,569.0,ΔKU80ΔTERT,168,401.0
19_ac3dca69-ca82-4ce1-ab93-a7892361b582,65,4149,LmxM.28_left_10kb - bases 201 - 10000,43.17,4231,1,10651,19,19_ac3dca69-ca82-4ce1-ab93-a7892361b582,28L,6502.0,ΔKU80ΔTERT,122,6380.0
19_ac4c5208-db17-4c5f-8bfd-52555201135c,16052,6434,LmxM.28_left_10kb - bases 201 - 10000,100.0,9800,1,76327,19,19_ac4c5208-db17-4c5f-8bfd-52555201135c,28L,6434.0,ΔKU80ΔTERT,122,6312.0
19_ac58d3da-2adb-4063-9689-59cfe90e3617,10955,1340,LmxM.05_left_10kb - bases 201 - 10000,99.95,9795,1,17012,19,19_ac58d3da-2adb-4063-9689-59cfe90e3617,05L,1340.0,ΔKU80ΔTERT,167,1173.0
19_ac64c79e-5294-491f-8532-918a9edba16c,11826,2092,LmxM.19_left_10kb - bases 201 - 10000,100.0,9800,1,50969,19,19_ac64c79e-5294-491f-8532-918a9edba16c,19L,2092.0,ΔKU80ΔTERT,128,1964.0
19_ac80eba8-73dd-4846-95ac-65b7037a12a7,25015,15306,LmxM.23_left_10kb - bases 201 - 10000,99.77,9777,1,42938,19,19_ac80eba8-73dd-4846-95ac-65b7037a12a7,23L,15306.0,ΔKU80ΔTERT,182,15124.0
19_ac887a43-1221-4181-bde1-fa531e673dcc,71,6545,LmxM.18 (reversed)_right_10kb - bases 201 - 10000,66.64,6531,1,16810,19,19_ac887a43-1221-4181-bde1-fa531e673dcc,18R,10265.0,ΔKU80ΔTERT,186,10079.0
19_ac98106d-22e3-4ff8-bc7d-fa2e97fe07ba,9972,327,LmxM.03 (reversed)_right_10kb - bases 201 - 10000,100.0,9800,1,23134,19,19_ac98106d-22e3-4ff8-bc7d-fa2e97fe07ba,03R,327.0,ΔKU80ΔTERT,96,231.0
19_ac714639-471c-43a5-99db-71437be06a01,68,4907,LmxM.12 (reversed)_right_10kb - bases 201 - 10000,49.91,4891,1,5387,19,19_ac714639-471c-43a5-99db-71437be06a01,12R,480.0,ΔKU80ΔTERT,133,347.0
19_ad3c5453-9b7c-496a-996a-0989e05d4f15,77,4464,LmxM.31 (reversed)_right_10kb - bases 201 - 10000,45.26,4435,1,5028,19,19_ad3c5453-9b7c-496a-996a-0989e05d4f15,31R,564.0,ΔKU80ΔTERT,95,469.0
19_ad4f9ca3-0808-4f80-a7bc-651ce06893c0,10441,704,LmxM.27_left_10kb - bases 201 - 10000,100.0,9800,1,28920,19,19_ad4f9ca3-0808-4f80-a7bc-651ce06893c0,27L,704.0,ΔKU80ΔTERT,148,556.0
19_ad66857e-40a6-4af6-af36-7595bf02db98,75,7209,LmxM.03 (reversed)_right_10kb - bases 201 - 10000,73.2,7174,1,8793,19,19_ad66857e-40a6-4af6-af36-7595bf02db98,03R,1584.0,ΔKU80ΔTERT,96,1488.0
19_adbf0c49-116a-444e-a266-9c4ac522d0c5,14593,5209,LmxM.28_left_10kb - bases 201 - 10000,99.94,9799,6,23094,19,19_adbf0c49-116a-444e-a266-9c4ac522d0c5,28L,5209.0,ΔKU80ΔTERT,122,5087.0
19_add7c8f8-7f7e-482a-9103-5e296878e33c,108306,118024,LmxM.19_left_10kb - bases 201 - 10000,99.97,9797,1,118670,19,19_add7c8f8-7f7e-482a-9103-5e296878e33c,19L,646.0,ΔKU80ΔTERT,128,518.0
19_ae5166ea-42ba-48e6-810a-3904ce7cd74d,9663,19381,LmxM.15 (reversed)_right_10kb - bases 201 - 10000,100.0,9800,1,19802,19,19_ae5166ea-42ba-48e6-810a-3904ce7cd74d,15R,421.0,ΔKU80ΔTERT,136,285.0
19_aedc62f6-92ea-4d10-8b4f-6c0ccddd3e0a,48451,58182,LmxM.12 (reversed)_right_10kb - bases 201 - 10000,100.0,9800,1,62880,19,19_aedc62f6-92ea-4d10-8b4f-6c0ccddd3e0a,12R,4698.0,ΔKU80ΔTERT,133,4565.0
19_af880f2b-8645-473f-9491-47d2eaf1ca50,9967,19638,LmxM.24_left_10kb - bases 201 - 10000,100.0,9800,1,31049,19,19_af880f2b-8645-473f-9491-47d2eaf1ca50,24L,11411.0,ΔKU80ΔTERT,148,11263.0
19_afeae5ae-bd34-4c58-85c6-35cf9646ada6,5530,488,LmxM.13_left_10kb - bases 201 - 10000,51.92,5088,1,5534,19,19_afeae5ae-bd34-4c58-85c6-35cf9646ada6,13L,488.0,ΔKU80ΔTERT,118,370.0
19_aff5a1b6-314a-45f9-999d-52b8c6e19054,9995,351,LmxM.05_left_10kb - bases 201 - 10000,99.99,9799,1,10385,19,19_aff5a1b6-314a-45f9-999d-52b8c6e19054,05L,351.0,ΔKU80ΔTERT,167,184.0
19_b0f73bc2-614c-4ab3-ad77-5d7022c564ba,68,6882,LmxM.34 (reversed)_right_10kb - bases 201 - 10000,71.43,7000,1,7351,19,19_b0f73bc2-614c-4ab3-ad77-5d7022c564ba,34R,469.0,ΔKU80ΔTERT,163,306.0
19_b1b5ac00-24d4-4ef6-ae5a-f303853bf459,10029,318,LmxM.15 (reversed)_right_10kb - bases 201 - 10000,100.0,9800,1,83581,19,19_b1b5ac00-24d4-4ef6-ae5a-f303853bf459,15R,318.0,ΔKU80ΔTERT,136,182.0
19_b01d8809-9d5a-4157-9815-ede431a63220,13145,3444,LmxM.07_left_10kb - bases 201 - 10000,100.0,9800,1,68128,19,19_b01d8809-9d5a-4157-9815-ede431a63220,07L,3444.0,ΔKU80ΔTERT,58,3386.0
19_b2c265e3-5ade-4a01-aefe-db16433b13eb,60,5052,LmxM.12_left_10kb - bases 201 - 10000,51.46,5043,1,5260,19,19_b2c265e3-5ade-4a01-aefe-db16433b13eb,12L,208.0,ΔKU80ΔTERT,168,40.0
19_b3a8d12f-14eb-46d8-bb60-d3362a5e5fa4,6864,16576,LmxM.31 (reversed)_right_10kb - bases 201 - 10000,100.0,9800,1,19429,19,19_b3a8d12f-14eb-46d8-bb60-d3362a5e5fa4,31R,2853.0,ΔKU80ΔTERT,95,2758.0
19_b6a1df0e-c0ee-491f-a16e-8c87a54a4f36,14320,4651,LmxM.12 (reversed)_right_10kb - bases 201 - 10000,100.0,9800,1,90653,19,19_b6a1df0e-c0ee-491f-a16e-8c87a54a4f36,12R,4651.0,ΔKU80ΔTERT,133,4518.0
19_b6a386c1-f62f-4e6e-9e6b-2c8699d43f07,1157,10837,LmxM.09 (reversed)_right_10kb - bases 201 - 10000,100.0,9800,1,14045,19,19_b6a386c1-f62f-4e6e-9e6b-2c8699d43f07,09R,3208.0,ΔKU80ΔTERT,28,3180.0
19_b6dfea5c-b003-41b5-8281-e41937130f5b,6755,16405,LmxM.23_left_10kb - bases 201 - 10000,99.99,9800,2,30649,19,19_b6dfea5c-b003-41b5-8281-e41937130f5b,23L,14244.0,ΔKU80ΔTERT,182,14062.0
19_b6f40633-5166-4f77-93d9-6d5f0f122be3,45600,55257,LmxM.27_left_10kb - bases 201 - 10000,100.0,9800,1,56921,19,19_b6f40633-5166-4f77-93d9-6d5f0f122be3,27L,1664.0,ΔKU80ΔTERT,148,1516.0
19_b07c368a-c210-4b0f-bab0-e60e295d6cfd,10100,374,LmxM.23 (reversed)_right_10kb - bases 201 - 10000,100.0,9800,1,12385,19,19_b07c368a-c210-4b0f-bab0-e60e295d6cfd,23R,374.0,ΔKU80ΔTERT,186,188.0
19_b7e66d7b-8186-4797-819d-63c6f962c6a4,26437,16887,LmxM.09 (reversed)_right_10kb - bases 201 - 10000,99.99,9799,1,66188,19,19_b7e66d7b-8186-4797-819d-63c6f962c6a4,09R,16887.0,ΔKU80ΔTERT,28,16859.0
19_b8b69b12-5703-4727-a854-a34659c25505,9695,2057,LmxM.18 (reversed)_right_10kb - bases 201 - 10000,78.8,7722,1,9697,19,19_b8b69b12-5703-4727-a854-a34659c25505,18R,2057.0,ΔKU80ΔTERT,186,1871.0
19_b8f5dde3-9882-4483-a06d-aef7205e6f84,15019,11066,LmxM.24_left_10kb - bases 201 - 10000,41.29,4056,11,15072,19,19_b8f5dde3-9882-4483-a06d-aef7205e6f84,24L,11066.0,ΔKU80ΔTERT,148,10918.0
19_b9ccd955-abec-48db-b0c9-e8a73c0e7bca,10458,1044,LmxM.23_left_10kb - bases 201 - 10000,100.0,9800,1,16745,19,19_b9ccd955-abec-48db-b0c9-e8a73c0e7bca,23L,1044.0,ΔKU80ΔTERT,182,862.0
19_b9d759f4-42c7-4d7b-9122-740a7eb38b70,10713,2771,LmxM.28_left_10kb - bases 201 - 10000,81.18,7956,1,10724,19,19_b9d759f4-42c7-4d7b-9122-740a7eb38b70,28L,2771.0,ΔKU80ΔTERT,122,2649.0
19_b21b2524-f375-44d9-a449-1333f3fade17,29867,39520,LmxM.05_left_10kb - bases 201 - 10000,99.94,9794,1,40093,19,19_b21b2524-f375-44d9-a449-1333f3fade17,05L,573.0,ΔKU80ΔTERT,167,406.0
19_b38d7a39-c83a-4989-8509-a758a6f68ec3,44450,54238,LmxM.27_left_10kb - bases 201 - 10000,100.0,9800,1,56055,19,19_b38d7a39-c83a-4989-8509-a758a6f68ec3,27L,1817.0,ΔKU80ΔTERT,148,1669.0
19_b39c70ed-178b-49e1-a5cf-207f1dd796dc,65,5032,LmxM.13_left_10kb - bases 201 - 10000,51.95,5091,1,5818,19,19_b39c70ed-178b-49e1-a5cf-207f1dd796dc,13L,786.0,ΔKU80ΔTERT,118,668.0
19_b43b53cd-5e77-4599-a1cb-8360763a90ef,18939,28706,LmxM.12_left_10kb - bases 201 - 10000,100.0,9800,1,31893,19,19_b43b53cd-5e77-4599-a1cb-8360763a90ef,12L,3187.0,ΔKU80ΔTERT,168,3019.0
19_b70acb14-825c-4d5f-8f7f-0f674f39dc49,19242,28927,LmxM.23_left_10kb - bases 201 - 10000,100.0,9800,1,43488,19,19_b70acb14-825c-4d5f-8f7f-0f674f39dc49,23L,14561.0,ΔKU80ΔTERT,182,14379.0
19_b089d417-c3be-4a9e-96fa-427085667aec,7994,581,LmxM.16 (reversed)_right_10kb - bases 201 - 10000,78.0,7644,1,8048,19,19_b089d417-c3be-4a9e-96fa-427085667aec,16R,581.0,ΔKU80ΔTERT,168,413.0
19_b92a3cf1-0cc4-4c1a-aaf6-6ae967ecb015,11898,21605,LmxM.01_left_10kb - bases 201 - 10000,100.0,9800,1,21831,19,19_b92a3cf1-0cc4-4c1a-aaf6-6ae967ecb015,01L,226.0,ΔKU80ΔTERT,114,112.0
19_b92f531c-f185-408c-a289-c4a07435d07b,10196,509,LmxM.15 (reversed)_right_10kb - bases 201 - 10000,100.0,9800,1,27177,19,19_b92f531c-f185-408c-a289-c4a07435d07b,15R,509.0,ΔKU80ΔTERT,136,373.0
19_b473f0cf-b73c-4ff9-96bb-5690cc7face1,20322,29877,LmxM.09 (reversed)_right_10kb - bases 201 - 10000,100.0,9800,1,32628,19,19_b473f0cf-b73c-4ff9-96bb-5690cc7face1,09R,2751.0,ΔKU80ΔTERT,28,2723.0
19_b511d7f3-714c-4f7d-8e81-8765638b4c13,12973,22701,LmxM.27_left_10kb - bases 201 - 10000,100.0,9800,1,25322,19,19_b511d7f3-714c-4f7d-8e81-8765638b4c13,27L,2621.0,ΔKU80ΔTERT,148,2473.0
19_b2199d60-7265-46e8-bd39-2c7ab5a844f3,6626,16259,LmxM.23_left_10kb - bases 201 - 10000,100.0,9800,1,31197,19,19_b2199d60-7265-46e8-bd39-2c7ab5a844f3,23L,14938.0,ΔKU80ΔTERT,182,14756.0
19_b7159aad-44b8-4626-afe5-abc27dfcb9ca,19502,29281,LmxM.03 (reversed)_right_10kb - bases 201 - 10000,100.0,9800,1,29507,19,19_b7159aad-44b8-4626-afe5-abc27dfcb9ca,03R,226.0,ΔKU80ΔTERT,96,130.0
19_b8061ee4-42ed-43db-967d-8fac3c068614,34251,44005,LmxM.15 (reversed)_right_10kb - bases 201 - 10000,100.0,9800,1,44281,19,19_b8061ee4-42ed-43db-967d-8fac3c068614,15R,276.0,ΔKU80ΔTERT,136,140.0
19_b9393b34-3e2c-489a-9bbb-d462d438ca05,17166,25068,LmxM.16 (reversed)_right_10kb - bases 201 - 10000,82.72,8107,1,26630,19,19_b9393b34-3e2c-489a-9bbb-d462d438ca05,16R,1562.0,ΔKU80ΔTERT,168,1394.0
19_b49078ce-0402-46fe-8d2c-9dd4a65c436c,18733,28495,LmxM.03 (reversed)_right_10kb - bases 201 - 10000,100.0,9800,1,29437,19,19_b49078ce-0402-46fe-8d2c-9dd4a65c436c,03R,942.0,ΔKU80ΔTERT,96,846.0
19_b66424ef-1f44-4fa0-9936-ca341784ff08,115622,125331,LmxM.15 (reversed)_right_10kb - bases 201 - 10000,100.0,9800,1,126516,19,19_b66424ef-1f44-4fa0-9936-ca341784ff08,15R,1185.0,ΔKU80ΔTERT,136,1049.0
19_b98773ce-ad93-415e-9ae0-a9a47e34b65f,18986,15419,LmxM.07_left_10kb - bases 201 - 10000,36.82,3608,1,19090,19,19_b98773ce-ad93-415e-9ae0-a9a47e34b65f,07L,15419.0,ΔKU80ΔTERT,58,15361.0
19_b359659a-3a3d-48b2-b933-8eebbd5386ad,10082,354,LmxM.33_left_10kb - bases 201 - 10000,100.0,9800,1,23516,19,19_b359659a-3a3d-48b2-b933-8eebbd5386ad,33L,354.0,ΔKU80ΔTERT,85,269.0
19_b2278320-66dc-48e4-8e08-769f159797db,76,5725,LmxM.09 (reversed)_right_10kb - bases 201 - 10000,58.09,5693,1,8163,19,19_b2278320-66dc-48e4-8e08-769f159797db,09R,2438.0,ΔKU80ΔTERT,28,2410.0
19_ba0e46f4-2566-48a4-b644-5627ef5fcc58,8262,3859,LmxM.12 (reversed)_right_10kb - bases 201 - 10000,46.54,4562,2,8314,19,19_ba0e46f4-2566-48a4-b644-5627ef5fcc58,12R,3859.0,ΔKU80ΔTERT,133,3726.0
19_ba7dd886-1151-4272-a954-cbb98f56f077,64165,73890,LmxM.12 (reversed)_right_10kb - bases 201 - 10000,99.97,9797,1,79208,19,19_ba7dd886-1151-4272-a954-cbb98f56f077,12R,5318.0,ΔKU80ΔTERT,133,5185.0
19_ba9c8b5a-097d-4c5e-8752-c02abe39b3c1,16384,26116,LmxM.23_left_10kb - bases 201 - 10000,100.0,9800,1,30731,19,19_ba9c8b5a-097d-4c5e-8752-c02abe39b3c1,23L,4615.0,ΔKU80ΔTERT,182,4433.0
19_ba9dd1aa-f6a3-40b4-b80c-461d567bf69a,10361,900,LmxM.19_left_10kb - bases 201 - 10000,100.0,9800,1,20695,19,19_ba9dd1aa-f6a3-40b4-b80c-461d567bf69a,19L,900.0,ΔKU80ΔTERT,128,772.0
19_ba99bda3-baea-429b-af07-9d138b460cfd,10713,1067,LmxM.07_left_10kb - bases 201 - 10000,99.86,9800,15,18404,19,19_ba99bda3-baea-429b-af07-9d138b460cfd,07L,1067.0,ΔKU80ΔTERT,58,1009.0
19_ba4417ca-a3a8-477d-9542-a9b875e9ca22,72716,82456,LmxM.14_left_10kb - bases 201 - 10000,100.0,9800,1,87194,19,19_ba4417ca-a3a8-477d-9542-a9b875e9ca22,14L,4738.0,ΔKU80ΔTERT,129,4609.0
19_ba231713-96d0-4e92-bd55-44678ab7a03b,9245,19005,LmxM.15 (reversed)_right_10kb - bases 201 - 10000,100.0,9800,1,19312,19,19_ba231713-96d0-4e92-bd55-44678ab7a03b,15R,307.0,ΔKU80ΔTERT,136,171.0
19_baa206e2-af81-4822-a94c-24d7a50ebb50,10002,376,LmxM.33_left_10kb - bases 201 - 10000,99.9,9790,1,41490,19,19_baa206e2-af81-4822-a94c-24d7a50ebb50,33L,376.0,ΔKU80ΔTERT,85,291.0
19_bab09656-8234-4868-96fd-25949e7d766c,4020,13404,LmxM.07_left_10kb - bases 201 - 10000,99.96,9800,5,16002,19,19_bab09656-8234-4868-96fd-25949e7d766c,07L,2598.0,ΔKU80ΔTERT,58,2540.0
19_bab9959a-4215-4035-bfdd-e697293930b4,15603,25376,LmxM.24_left_10kb - bases 201 - 10000,100.0,9800,1,44264,19,19_bab9959a-4215-4035-bfdd-e697293930b4,24L,18888.0,ΔKU80ΔTERT,148,18740.0
19_bad8b355-c10c-4dca-b708-f1500823c348,23943,33612,LmxM.18 (reversed)_right_10kb - bases 201 - 10000,99.99,9800,2,43446,19,19_bad8b355-c10c-4dca-b708-f1500823c348,18R,9834.0,ΔKU80ΔTERT,186,9648.0
19_bb4c4dca-bd17-4dd6-a30e-7fa055b12d72,26750,36441,LmxM.05_left_10kb - bases 201 - 10000,100.0,9800,1,37051,19,19_bb4c4dca-bd17-4dd6-a30e-7fa055b12d72,05L,610.0,ΔKU80ΔTERT,167,443.0
19_bb4c6017-ce27-470c-aa2c-06572d756703,5679,1470,LmxM.15 (reversed)_right_10kb - bases 201 - 10000,43.51,4264,1,5681,19,19_bb4c6017-ce27-470c-aa2c-06572d756703,15R,1470.0,ΔKU80ΔTERT,136,1334.0
19_bb7b8997-481e-4a54-bfbb-20c301df155b,22228,31935,LmxM.28_left_10kb - bases 201 - 10000,100.0,9800,1,43287,19,19_bb7b8997-481e-4a54-bfbb-20c301df155b,28L,11352.0,ΔKU80ΔTERT,122,11230.0
19_bb7bf2d6-a41a-4211-b34e-3e9453837ab0,11524,5032,LmxM.16 (reversed)_right_10kb - bases 201 - 10000,68.01,6665,1,11746,19,19_bb7bf2d6-a41a-4211-b34e-3e9453837ab0,16R,5032.0,ΔKU80ΔTERT,168,4864.0
19_bc27122d-b5b5-4713-81dd-02f81fb9f61e,6719,1622,LmxM.05_left_10kb - bases 201 - 10000,52.69,5190,27,6722,19,19_bc27122d-b5b5-4713-81dd-02f81fb9f61e,05L,1622.0,ΔKU80ΔTERT,167,1455.0
19_bcaafd3c-e3d3-4c15-b02b-97f1854718de,34805,25052,LmxM.09 (reversed)_right_10kb - bases 201 - 10000,100.0,9800,1,55210,19,19_bcaafd3c-e3d3-4c15-b02b-97f1854718de,09R,25052.0,ΔKU80ΔTERT,28,25024.0
19_bdaa5c08-9ca3-4992-8d0f-b1bff08a7551,33439,42743,LmxM.15 (reversed)_right_10kb - bases 201 - 10000,99.43,9750,7,43148,19,19_bdaa5c08-9ca3-4992-8d0f-b1bff08a7551,15R,405.0,ΔKU80ΔTERT,136,269.0
19_bdf51ea1-60d2-435f-b943-880e657d659a,10380,654,LmxM.33_left_10kb - bases 201 - 10000,100.0,9800,1,12203,19,19_bdf51ea1-60d2-435f-b943-880e657d659a,33L,654.0,ΔKU80ΔTERT,85,569.0
19_bef12edf-ea99-4e01-ab06-233e6aa32057,14406,4637,LmxM.27_left_10kb - bases 201 - 10000,100.0,9800,1,17449,19,19_bef12edf-ea99-4e01-ab06-233e6aa32057,27L,4637.0,ΔKU80ΔTERT,148,4489.0
19_c0cd7416-14cf-4405-868a-67e1656ce174,4178,13927,LmxM.27_left_10kb - bases 201 - 10000,99.99,9799,1,15561,19,19_c0cd7416-14cf-4405-868a-67e1656ce174,27L,1634.0,ΔKU80ΔTERT,148,1486.0
19_c0e6e8a2-e396-4ae4-b8d5-3c6431d98fe2,14242,23797,LmxM.28_left_10kb - bases 201 - 10000,100.0,9800,1,27512,19,19_c0e6e8a2-e396-4ae4-b8d5-3c6431d98fe2,28L,3715.0,ΔKU80ΔTERT,122,3593.0
19_c2b1a8be-c64f-4724-bded-962a3fe296fb,15489,25141,LmxM.12 (reversed)_right_10kb - bases 201 - 10000,100.0,9800,1,28999,19,19_c2b1a8be-c64f-4724-bded-962a3fe296fb,12R,3858.0,ΔKU80ΔTERT,133,3725.0
19_c2c1c143-b0de-4999-81ec-7552bb009951,10962,1358,LmxM.24_left_10kb - bases 201 - 10000,98.87,9689,1,11187,19,19_c2c1c143-b0de-4999-81ec-7552bb009951,24L,1358.0,ΔKU80ΔTERT,148,1210.0
19_c2d241e3-05e3-4a8c-9eb8-5d8c4bddc8e4,10665,990,LmxM.07_left_10kb - bases 201 - 10000,99.94,9794,1,28109,19,19_c2d241e3-05e3-4a8c-9eb8-5d8c4bddc8e4,07L,990.0,ΔKU80ΔTERT,58,932.0
19_c3dc0a60-f5be-46ae-82a7-276a8b1b23f1,38986,48616,LmxM.28_left_10kb - bases 201 - 10000,99.93,9800,8,55307,19,19_c3dc0a60-f5be-46ae-82a7-276a8b1b23f1,28L,6691.0,ΔKU80ΔTERT,122,6569.0
19_c3e88972-a5f4-4c9d-a088-ff3c726f6130,10474,792,LmxM.05_left_10kb - bases 201 - 10000,100.0,9800,1,41338,19,19_c3e88972-a5f4-4c9d-a088-ff3c726f6130,05L,792.0,ΔKU80ΔTERT,167,625.0
19_c05ddaff-af67-4ff3-9d12-4607de25d62a,26605,36055,LmxM.31 (reversed)_right_10kb - bases 201 - 10000,100.0,9800,1,40225,19,19_c05ddaff-af67-4ff3-9d12-4607de25d62a,31R,4170.0,ΔKU80ΔTERT,95,4075.0
19_c05f558f-6d5b-4fe7-8b05-30d192e483af,39507,49187,LmxM.18 (reversed)_right_10kb - bases 201 - 10000,100.0,9800,1,59474,19,19_c05f558f-6d5b-4fe7-8b05-30d192e483af,18R,10287.0,ΔKU80ΔTERT,186,10101.0
19_c6aadfd9-7b01-4ff0-8061-536fcf6dbf8b,9452,1819,LmxM.27_left_10kb - bases 201 - 10000,77.96,7640,1,9462,19,19_c6aadfd9-7b01-4ff0-8061-536fcf6dbf8b,27L,1819.0,ΔKU80ΔTERT,148,1671.0
19_c7a6306a-4fb1-4ab1-9ba1-753e0990257d,10242,589,LmxM.05_left_10kb - bases 201 - 10000,100.0,9800,1,51818,19,19_c7a6306a-4fb1-4ab1-9ba1-753e0990257d,05L,589.0,ΔKU80ΔTERT,167,422.0
19_c8dc4591-854d-4e21-8637-6e28c34e9fcf,27849,37559,LmxM.23 (reversed)_right_10kb - bases 201 - 10000,100.0,9800,1,37890,19,19_c8dc4591-854d-4e21-8637-6e28c34e9fcf,23R,331.0,ΔKU80ΔTERT,186,145.0
19_c8f90fa6-feb0-48b3-bf16-3782350bf102,39128,43446,LmxM.12_left_10kb - bases 201 - 10000,44.66,4377,1,44018,19,19_c8f90fa6-feb0-48b3-bf16-3782350bf102,12L,572.0,ΔKU80ΔTERT,168,404.0
19_c9a4a0da-860d-4b0a-b4c2-def7c45391be,10040,373,LmxM.24_left_10kb - bases 201 - 10000,99.96,9800,5,13234,19,19_c9a4a0da-860d-4b0a-b4c2-def7c45391be,24L,373.0,ΔKU80ΔTERT,148,225.0
19_c16f6431-96aa-4b58-b230-fc1cbc4ea604,1648,11405,LmxM.27_left_10kb - bases 201 - 10000,100.0,9800,1,14854,19,19_c16f6431-96aa-4b58-b230-fc1cbc4ea604,27L,3449.0,ΔKU80ΔTERT,148,3301.0
19_c22cb271-eab8-413d-9432-ac4eed51a4de,406,10096,LmxM.05_left_10kb - bases 201 - 10000,100.0,9800,1,10422,19,19_c22cb271-eab8-413d-9432-ac4eed51a4de,05L,326.0,ΔKU80ΔTERT,167,159.0
19_c24c013d-00f8-46e1-aa54-ba84f3c8eba4,11409,21134,LmxM.23 (reversed)_right_10kb - bases 201 - 10000,100.0,9800,1,21443,19,19_c24c013d-00f8-46e1-aa54-ba84f3c8eba4,23R,309.0,ΔKU80ΔTERT,186,123.0
19_c033abb2-30fc-4dec-9f20-9984c04fd168,7632,357,LmxM.19_left_10kb - bases 201 - 10000,75.01,7351,1,7634,19,19_c033abb2-30fc-4dec-9f20-9984c04fd168,19L,357.0,ΔKU80ΔTERT,128,229.0
